Sku,"System SKU",Size,Name,"Parent Sku",Cost,Rccp,Category,barcode,brand,"Selling Status","Promo Price","Extra Cost","Stock Status","Is Active",Channels,,,,
HP.15-bs020WM.Used.LikeNew,,,"2018 HP Elitebook 840G1 Ultrabook Laptop Computer(Core i5 4300u 2.9G,8G DDR3 RAM, 240GB SSD, VGA, DisplayPort, USB 3.0, Windows 10 Pro 64-Bit) (Certif",,237.98,237.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-bs020WM.VeryGood,,,"2018 HP Elitebook 840G1 Ultrabook Laptop Computer(Core i5 4300u 2.9G,8G DDR3 RAM, 240GB SSD, VGA, DisplayPort, USB 3.0, Windows 10 Pro 64-Bit) (Certif",,225.00,225.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"HP.15-bw032wm W/AccessoriesBundle",,,"HP 15.6"" HD Touch Screen Laptop Bundle , AMD A12-9720P Quad core processor 2.7 GHz, 8GB DDR4, 1TB HDD, DVD, WiFi, Webcam, Windows 10, Gray, Wireless M",,390.00,390.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"HP.15-bw033wm W/AccessoriesBundle",,,"2018 HP Marine Blue Laptop Bundle, 15.6"" HD Touchsceen AMD Quad-Core A12-9720P APU 3.6 GHz 8GB RAM 1TB HDD Radeon R7 DVD Windows 10, Wireless Mouse an",,390.00,390.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-CH011DX.Used.LikeNew,,,"NEW 2018 HP Spectre x360 2-in-1 15.6"" 4K UHD Touch-Screen Laptop - Intel i7-8550U, 16GB DDR4, 512GB PCI-e SSD, NVIDIA 2GB GDDR5 MX150, Thunderbolt-Ban",,1239.99,1239.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-f004dx,,,"HP 15.6-inch 15-f004dx Laptop (AMD E1-2100 Processor, 4GB Memory, 500GB Hard Drive)",,269.94,269.94,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-f004dx.Used,,,"HP 15.6-inch 15-f004dx Laptop (AMD E1-2100 Processor, 4GB Memory, 500GB Hard Drive)",,197.00,197.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-F009WM,,,"HP 15.6-Inch Laptop 15-F009WM, 1.0 GHz AMD E1-2100 Processor, Black",,285.00,285.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-F009WM.Used,,,"HP 15.6-Inch Laptop 15-F009WM, 1.0 GHz AMD E1-2100 Processor, Black",,214.99,214.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-f010dx,,,"HP Touchsmart 15-f010dx 15.6"" Touch Screen Laptop - Intel Core i3 / 4GB Memory / 500GB Hard Drive / DVD±RW/CD-RW / Webcam / Windows 8.1 64-bit",,372.00,372.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-f010dx.Used,,,"HP Touchsmart 15-f010dx 15.6"" Touch Screen Laptop - Intel Core i3 / 4GB Memory / 500GB Hard Drive / DVD±RW/CD-RW / Webcam / Windows 8.1 64-bit",,229.00,229.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-f162dx,,,"Hewlett Packard Hp Pavilion 15-f162dx Laptop",,408.95,408.95,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-f305dx,,,"HP 15-f305dx 15.6-Inch Laptop (AMD A6-5200 Processor, 4GB Memory, 500GB HD, Windows 10) Black",,338.00,338.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-f305dx.Used,,,"HP 15-f305dx 15.6-Inch Laptop (AMD A6-5200 Processor, 4GB Memory, 500GB HD, Windows 10) Black",,290.00,290.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15-R018DX,,,"HP 15-r018dx 16-Inch Laptop (Intel 4th Generation i3-4010u 1.7GHZ Processor, 4 GB RAM, 750GB Hard Drive, Windows 8.1) (Black Licorice)",,448.00,448.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.15CN0011DX.Used.LikeNew,,,"HP ENVY x360 2-in-1-15.6"" FHD Touch - i5-8250u - 8GB - 256GB SSD",,649.99,649.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.17-f113dx,,,"HP Pavilion 17-f113dx 17.3-Inch Laptop (2.7 GHz Intel Core i5-4210U Processor, 4GB DDR3L, 750GB HDD, Windows 8.1, Silver)",,508.00,508.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.400-334,,,"HP Pavilion Slimline Desktop PC - AMD E1-2500 (1.40 GHz) / 4GB Memory / 500GB Hard Drive / AMD Radeon HD 8240 / DVD±RW/CD-RW / Windows 8.1 64-bit",,225.84,225.84,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.400-334.Used,,,"HP Pavilion Slimline Desktop PC - AMD E1-2500 (1.40 GHz) / 4GB Memory / 500GB Hard Drive / AMD Radeon HD 8240 / DVD±RW/CD-RW / Windows 8.1 64-bit",,98.99,98.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.50G,,,"HP 50g Graphing Calculator",,85.00,85.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.50G.GraphingCalculator,,,"HP 50g Graphing Calculator",,68.70,68.70,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.50G.GraphingCalculator.used,,,"HP 50g Graphing Calculator",,70.00,70.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.C5F93A,,,"HP LaserJet Pro M402n Laser Printer with Built-in Ethernet, Amazon Dash replenishment ready (C5F93A)",,169.00,169.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.C5F94A,,,"HP LaserJet Pro M402dn Laser Printer with Built-in Ethernet & Double-Sided Printing, Amazon Dash replenishment ready (C5F94A), A4",,150.00,150.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.CF394A,,,"HP LaserJet Pro M452dw Wireless Color Laser Printer with Duplex Printing (CF394A)",,299.00,299.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.ENVY.M6-AE151DX,,,"2016 NEWEST HP Envy 15.6"" Touchscreen Laptop i5-5200U 6GB 1TB Silver",,505.94,505.94,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.ENVY.M6-AE151DX.Used,,,"2016 NEWEST HP Envy 15.6"" Touchscreen Laptop i5-5200U 6GB 1TB Silver",,395.00,395.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.ENVY.M6-AE151DX.Used-v.good,,,"2016 NEWEST HP Envy 15.6"" Touchscreen Laptop i5-5200U 6GB 1TB Silver",,395.00,395.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Hp.Envy.X360,,,"Hp - Envy X360 2-in-1 15.6"" Touch-screen Laptop - Intel Core I5 - 8gb Memory - 750gb Hard Drive - Natural Silver",,748.00,748.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
hp.envy360.15-u110dx,,,"HP ENVY x360 15-u110dx / 2-in-1 15.6"" Touch-Screen Laptop / Intel Core i5 / 8GB Memory / 1TB Hard Drive - Silver/Black",,634.99,634.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.F2A69A,,,"HP LaserJet Enterprise M506dn Laser Printer with Built-in Ethernet & Duplex Printing (F2A69A)",,358.00,358.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.F2A69A.Used,,,"HP LaserJet Enterprise M506dn Laser Printer with Built-in Ethernet & Duplex Printing (F2A69A)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.F2A69A.Used-good,,,"HP LaserJet Enterprise M506dn Laser Printer with Built-in Ethernet & Duplex Printing (F2A69A)",,280.00,280.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.F6W15A,,,"HP LaserJet Pro M426fdw All-in-One Wireless Laser Printer with Double-Sided Printing, Amazon Dash Replenishment Ready (F6W15A)",,250.00,250.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.M402N,,,"HP LaserJet Pro M402n Laser Printer with Built-in Ethernet, Amazon Dash replenishment ready (C5F93A)",,180.00,180.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.M426fdw,,,"HP LaserJet Pro M426fdw All-in-One Wireless Laser Printer with Double-Sided Printing, Amazon Dash Replenishment Ready (F6W15A)",,280.00,280.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP.m6-ae151dx.USED.GOOD,,,"2016 NEWEST HP Envy 15.6"" Touchscreen Laptop i5-5200U 6GB 1TB Silver",,375.00,375.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Hp.m6-n113dx,,,"HP ENVY TouchSmart 15.6"" Touch-Screen Laptop Intel Core i5 4210m, 8GB Memory - 750GB Hard Drive - Natural Silver",,623.00,623.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP15-f305dx.Used,,,"HP 15-f305dx 15.6-Inch Laptop (AMD A6-5200 Processor, 4GB Memory, 500GB HD, Windows 10) Black",,290.00,290.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HP17-G119DX.Used-V.good,,,"2016 HP 17-g119dx Pavilion 17.3-Inch Laptop (Intel Core TM i5 – 4210U 1.7 GHz Dual-Core Procesador, 1TB HD, 4 GB DDR3L, Windows 10), Plata",,345.00,345.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.Nexus9coverBla,,,"HTC Polyurethane Magic Cover for Nexus 9 (Black)",,22.00,22.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.Nexus9coverBla.used,,,"HTC Polyurethane Magic Cover for Nexus 9 (Black)",,6.95,6.95,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.RE-WHITE,,,"HTC RE 16.0MP Waterproof Digital Camera (White)",,93.99,93.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.RE.Navy,,,"HTC - RE 16.0-Megapixel Digital Camera - Navy",,89.99,89.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.RE.Navy.Used,,,"HTC - RE 16.0-Megapixel Digital Camera - Navy",,48.00,48.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.RE.White,,,"HTC RE 16.0MP Waterproof Digital Camera (White)",,79.44,79.44,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.RE.White.used,,,"HTC RE 16.0MP Waterproof Digital Camera (White)",,44.90,44.90,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.RE.White.used-good,,,"HTC RE 16.0MP Waterproof Digital Camera (White)",,15.00,15.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.RE.White.used-v.good,,,"HTC RE 16.0MP Waterproof Digital Camera (White)",,56.00,56.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.Vive,,,"HTC Vive Virtual Reality System [video game]",,1150.00,1150.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.Vive.Used,,,"HTC Vive Virtual Reality System [video game]",,550.00,550.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HTC.Vive.Used.GOOD,,,"HTC Vive Virtual Reality System [video game]",,503.98,503.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
HV-FNDP-Z29C,,,"Under Armour Men's Tech 1/2 Zip Long-Sleeve T-Shirt , Mechanic Blue (467)/Black , Medium",,59.99,59.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"Intel Core I7-6700K",,,"Intel BX80662I76700K 4512 Core i7 6700K 4.00 GHz Unlocked Quad Core Sky Lake Desktop Processor, Socket LGA 1151",,344.97,344.97,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"Intel Core I7-6700K.Used-v.good",,,"Intel BX80662I76700K 4512 Core i7 6700K 4.00 GHz Unlocked Quad Core Sky Lake Desktop Processor, Socket LGA 1151",,397.98,397.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Intel.530.240GBSSD,,,"Intel 530 Series Solid State Drive 240GB 2.5-Inch SSDSC2BW240A4K5 Reseller Kit",,121.80,121.80,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Intel.I7-6700K,,,"Intel BX80662I76700K 4512 Core i7 6700K 4.00 GHz Unlocked Quad Core Sky Lake Desktop Processor, Socket LGA 1151",,349.00,349.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
iON.Camera1011L,,,"Ion 1011L Air Pro Lite Wi-Fi Camera",,34.98,34.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i122 black",,,"ionik i122 white (white) (black)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i122 blue",,,"ionik i122 white (white) (blue)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i122 white",,,"ionik i122 white (white) (white)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i422 black",,,"ionik i422 White (Black)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i422 white",,,"ionik i422 White (White)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i425 gray",,,"ionik i425 Dark Gray 4GB (gray)",,350.00,350.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i425 silver",,,"ionik i425 Dark Gray 4GB (silver)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i544 Black",,,"ionik i544 White (Black)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"ionik i544 white",,,"ionik i544 White (White)",,300.00,300.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
iPadMini4.16GB.Spacegray,,,"Apple iPad mini 4 (16GB, Wi-Fi + Cellular, Space Gray)",,450.00,450.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
iPadMini4.64GB.Silver,,,"Apple iPad mini 4 (64GB, Wi-Fi + Cellular, Silver)",,800.00,800.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
iPadMini4.64GB.Spacegray,,,"Apple iPad mini 4 (64GB, Wi-Fi, Space Gray)",,650.00,650.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Iphone4.8GB.White,,,"Apple iPhone 4 Unlocked Cellphone, 8GB, White",,168.48,168.48,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Iphone4.8GB.White.Used,,,"Apple iPhone 4 Unlocked Cellphone, 8GB, White",,130.00,130.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Iphone6s.128GB.RoseGold,,,"Apple iPhone 6s 128 GB US Warranty Unlocked Cellphone - Retail Packaging (Rose Gold)",,938.00,938.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Iphone6s.128GB.RoseGold.Used,,,"Apple iPhone 6s 128 GB US Warranty Unlocked Cellphone - Retail Packaging (Rose Gold)",,971.00,971.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Iphone6splus.128GB.RoseGold,,,"Apple iPhone 6s Plus 128 GB US Warranty Unlocked Cellphone - Retail Packaging (Rose Gold)",,1009.00,1009.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Iphone6splus.128GB.SpaceGray,,,"Apple iPhone 6s Plus 128 GB US Warranty Unlocked Cellphone - Retail Packaging (Space Gray)",,1250.00,1250.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Iphone6splus.64GB.SpaceGray,,,"Apple iPhone 6s Plus 64 GB US Warranty Unlocked Cellphone - Retail Packaging (Space Gray)",,922.95,922.95,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Itunes$100,,,"Apple Itunes Prepaid Card ($100)",,100.00,100.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Itunes$25,,,"App Store & iTunes Gift Cards $100 - Design May Vary",,29.15,29.15,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Itunes$50,,,"App Store & iTunes Gift Cards $50",,52.85,52.85,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
J01865,,,"JORDAN PLAYGROUND 8P",,0.00,0.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"J01865-041_BLACK OR GREY_7",J01865-041,7,"JORDAN PLAYGROUND 8P",J01865,6000.00,6000.00,Apparel,"'	00887791159021'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"Jabra Elite Active 65t-Copper Black",,,"Jabra Elite Active 65t Earbuds – True Wireless Earbuds with Charging Case, Copper Black – Bluetooth Earbuds with a Secure Fit and Superior Sound, Long",,158.79,158.79,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"Jabra Elite Active 65t-Copper Blue",,,"Jabra Elite Active 65t Earbuds – True Wireless Earbuds with Charging Case, Copper Blue – Bluetooth Earbuds with a Secure Fit and Superior Sound, Long ",,170.00,170.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"Jabra Elite Active65t-CopperBlue.Used.LN",,,"Jabra Elite Active 65t Earbuds – True Wireless Earbuds with Charging Case, Copper Blue – Bluetooth Earbuds with a Secure Fit and Superior Sound, Long ",,99.99,99.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"Jawbone Mini Jambox Black",,,"Jawbone Mini Jambox Wireless Bluetooth Speaker (Graphite Facet) - Standard Packaging",,47.98,47.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"Jawbone Mini Jambox Black.Used.LikeNew",,,"Jawbone Mini Jambox Wireless Bluetooth Speaker (Graphite Facet) - Standard Packaging",,34.99,34.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"Jawbone Mini Jambox Black.Used.VeryGood",,,"Jawbone Mini Jambox Wireless Bluetooth Speaker (Graphite Facet) - Standard Packaging",,29.99,29.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP2.Black,,,"UP2 Activity Tracker, Black (Discontinued by Manufacturer)",,120.00,120.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP2.Blk,,,"UP2 Activity Tracker, Black (Discontinued by Manufacturer)",,41.99,41.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP2.LightGrey,,,"UP2 by Jawbone Activity + Sleep Tracker, Light Grey Hex (Silver), Classic Flat Strap",,120.00,120.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP2.Silver,,,"UP2 by Jawbone Activity + Sleep Tracker, Light Grey Hex (Silver), Classic Flat Strap",,24.91,24.91,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP2.SILVER.Used-v.good,,,"UP2 by Jawbone Activity + Sleep Tracker, Light Grey Hex (Silver), Classic Flat Strap",,34.99,34.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
JAWBONE.UP2.SILVER.VERY.GOOD,,,"UP2 by Jawbone Activity + Sleep Tracker, Light Grey Hex (Silver), Classic Flat Strap",,23.00,23.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.up24.blk,,,"UP 24 by Jawbone Activity Tracker - Medium - Onyx (Discontinued by Manufacturer)",,39.97,39.97,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.up24.blk.Used,,,"UP 24 by Jawbone Activity Tracker - Medium - Onyx (Discontinued by Manufacturer)",,16.00,16.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24LemonL,,,"UP 24 by Jawbone Activity Tracker - Large - Lemon Lime (Discontinued by Manufacturer)",,33.98,33.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24LemonL.Used-v.good,,,"UP 24 by Jawbone Activity Tracker - Large - Lemon Lime (Discontinued by Manufacturer)",,20.21,20.21,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24LemonM,,,"UP 24 by Jawbone Activity Tracker - Medium - Lemon Lime (Discontinued by Manufacturer)",,42.39,42.39,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24LemonM.Used,,,"UP 24 by Jawbone Activity Tracker - Medium - Lemon Lime (Discontinued by Manufacturer)",,30.00,30.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24NBS,,,"UP 24 by Jawbone Activity Tracker - Small - Navy Blue (Discontinued by Manufacturer)",,150.00,150.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24NvyBlu,,,"UP 24 by Jawbone Activity Tracker - Medium - Navy Blue (Discontinued by Manufacturer)",,152.00,152.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24NvyBluL,,,"UP 24 by Jawbone Activity Tracker - Large - Navy Blue (Discontinued by Manufacturer)",,175.00,175.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24OnS,,,"UP 24 by Jawbone Activity Tracker - Small - Onyx (Discontinued by Manufacturer)",,30.48,30.48,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24OnS.Used,,,"UP 24 by Jawbone Activity Tracker - Small - Onyx (Discontinued by Manufacturer)",,16.00,16.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24ONYL,,,"UP 24 by Jawbone Activity Tracker - Large - Onyx (Discontinued by Manufacturer)",,149.90,149.90,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.Up24PerM,,,"UP 24 by Jawbone Activity Tracker - Medium - Persimmon (Discontinued by Manufacturer)",,29.98,29.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PersL,,,"UP 24 by Jawbone Activity Tracker - Large - Persimmon (Discontinued by Manufacturer)",,29.97,29.97,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PersL.Used,,,"UP 24 by Jawbone Activity Tracker - Large - Persimmon (Discontinued by Manufacturer)",,23.00,23.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PersS,,,"Jawbone UP24 Wristband (Small) - Persimmon",,79.90,79.90,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PersS.Used,,,"Jawbone UP24 Wristband (Small) - Persimmon",,16.98,16.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PinkL,,,"UP 24 by Jawbone Activity Tracker - Large - Pink Coral (Discontinued by Manufacturer)",,37.94,37.94,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PnkCor,,,"UP 24 by Jawbone Activity Tracker - Medium - Pink Coral (Discontinued by Manufacturer)",,72.90,72.90,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PnkCorM.Used,,,"UP 24 by Jawbone Activity Tracker - Medium - Pink Coral (Discontinued by Manufacturer)",,19.80,19.80,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PnkCorS,,,"UP 24 by Jawbone Activity Tracker - Small - Pink Coral (Discontinued by Manufacturer)",,152.00,152.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24PRS,,,"Jawbone UP24 Wristband (Small) - Persimmon",,21.97,21.97,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24RedL,,,"UP 24 by Jawbone Activity Tracker - Large - Red (Discontinued by Manufacturer)",,44.00,44.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24RedM,,,"UP 24 BY Jawbone Activity Tracker - Medium - Red (Discontinued by Manufacturer)",,37.29,37.29,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP24RedM.Used,,,"UP 24 BY Jawbone Activity Tracker - Medium - Red (Discontinued by Manufacturer)",,19.80,19.80,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP3.Black,,,"UP3 by Jawbone Heart Rate, Activity + Sleep Tracker, Black Twist",,89.98,89.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP3.Black.Used,,,"UP3 by Jawbone Heart Rate, Activity + Sleep Tracker, Black Twist",,75.25,75.25,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP3.Blk,,,"UP3 by Jawbone Heart Rate, Activity + Sleep Tracker, Black Twist",,60.60,60.60,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP3.Blk.Used,,,"UP3 by Jawbone Heart Rate, Activity + Sleep Tracker, Black Twist",,75.25,75.25,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
Jawbone.UP3.Blk.Used-v.good,,,"UP3 by Jawbone Heart Rate, Activity + Sleep Tracker, Black Twist",,32.26,32.26,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
JAWBONE.UP3.GRAY.USED.LIKE.NEW,,,"UP3 by Jawbone Heart Rate, Activity + Sleep Tracker, Silver Cross (Gray)",,69.99,69.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
JawboneUP2,,,"UP2 Activity Tracker, Black (Discontinued by Manufacturer)",,34.96,34.96,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
JawboneUP2.Silver,,,"UP2 by Jawbone Activity + Sleep Tracker, Light Grey Hex (Silver), Classic Flat Strap",,48.48,48.48,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
JawboneUP2.Silver.Used,,,"UP2 by Jawbone Activity + Sleep Tracker, Light Grey Hex (Silver), Classic Flat Strap",,43.00,43.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
JawboneUP2Blk.Used,,,"UP2 Activity Tracker, Black (Discontinued by Manufacturer)",,25.00,25.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
JawboneUP3-GrayCross.Used.VeryGood,,,"Jawbone UP3",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
